STATE,STATE_FIPS,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,BEGIN_LAT,BEGIN_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,PROP_DAMAGE_USD,ALL_INJ,ALL_DEATH,EVENT_TYPE_F,TOTAL_HARM
SOUTH CAROLINA,45,2024,Flood,0,0,0,0,1.00K,34.701,-82.722,"A major/complex frontal system brought widespread rain with embedded thunderstorms to upstate South Carolina, mainly during the late morning and afternoon of the 9th. Widespread rainfall amounts of 3 to 5 inches (with locally higher amounts) in around 12 hours resulted in numerous reports of flooding. Isolated severe thunderstorms also resulted in a a few damaging wind gusts reports over the Piedmont.","Stream gauges and Ham radio operator reported flooding gradually developed along Eighteen Mile Creek and some of its tributaries after 3 to 5 inches of rain fell across the basin in around 12 hours. Portions of Central Rd, Bishop Branch Rd, and Highway 28 were inundated from overflowing streams.",1000,0,0,Flood,0
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,1.00K,34.692,-82.177,"A major/complex frontal system brought widespread rain with embedded thunderstorms to upstate South Carolina, mainly during the late morning and afternoon of the 9th. Widespread rainfall amounts of 3 to 5 inches (with locally higher amounts) in around 12 hours resulted in numerous reports of flooding. Isolated severe thunderstorms also resulted in a a few damaging wind gusts reports over the Piedmont.","A stream gauge on Durbin Creek on the Laurens County side of Fountain Inn indicated flash flooding developed along the stream after around 4 inches of rain fell over the basin on around 12 hours. Sullivan Rd was inundated by water from South Durbin Creek. Additionally, the public reported (via Social Media) that Reedy Fork overflowed its banks near Laurens, inundating Boyd Rd.",1000,0,0,Flash Flood,0
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,30.00K,34.882,-81.13,"A major/complex frontal system brought widespread rain with embedded thunderstorms to upstate South Carolina, mainly during the late morning and afternoon of the 9th. Widespread rainfall amounts of 3 to 5 inches (with locally higher amounts) in around 12 hours resulted in numerous reports of flooding. Isolated severe thunderstorms also resulted in a a few damaging wind gusts reports over the Piedmont.","Multiple sources reported flash flooding developed in the Rock Hill and Form Mill areas after 3 to 5 inches of rain fell in around 12 hours, with about half of that falling in just a couple of hours during the late morning and early afternoon. Multiple streams overflowed their banks and inundated roads and even some structures. Impacted streams included Wildcat Creek, which inundated Ogden Rd and McConnells Highway and Big Dutchman Creek, which flooded West Oak Dr and Mount Gallant Rd, and Stony Creek, which inundated Highway 324. Poor drainage flooding also resulted in a motorist becoming stranded at Celanese Rd and Museum Rd and water entering homes on Hamilton Forest Rd in Fort Mill and on Beachwood Cove Dr in Tega Cay.",30000,0,0,Flash Flood,0
SOUTH CAROLINA,45,2024,Tornado,0,0,0,0,1.80M,33.2729,-81.0435,"Strong upper level and surface areas of low pressure moved NE into the Midwest, while a cold front along with a secondary weak low, formed and moved through the area.  Gradient wind gusts, along with enhanced wind gusts associated with severe thunderstorms and a strong low level jet, resulted in widespread tree damage.","A National Weather storm survey team confirmed an EF2 tornado, with peak winds of|125 mph, in Bamberg SC. The tornado began 1.75 miles south of the City of Bamberg|along US Hwy 601, near Cry Baby Road.||Moving north, the tornado then proceeded to flip a mobile home and cause substantial|EF2 damage to a barrel plant at the intersection of US Hwy 601 and US Hwy 301. Door|and window failure contributed to the collapse of the middle section of the building|and partial collapse of the front section. The collapsed portions of the building were|tossed across Chevrolet St into a water tower.||The tornado continued north-northeast along US-301 causing widespread EF1 roof and|tree damage before moving into downtown Bamberg.||As the tornado entered downtown Bamberg, it strengthened to EF2 intensity and|caused substantial structural damage to a series of 2-3 story historic buildings just|south of the intersection of US Hwy 78 and US Hwy 301. The newer roof section of a|building on the west side of US Hwy 301 was thrown completely off onto the adjacent|structure. There was a complete collapse of the upper stories of two buildings on the|east side of US Hwy 301 with the corner torn off another. Preexisting missing portions|of the roof and gaps in the exterior wall of the former City Hall likely contributed to its|collapse due to wind intrusion. ||The tornado then moved north and quickly weakened as it crossed US Hwy 78 before|dissipating 0.4 miles north of downtown Bamberg along US Hwy 301.||The National Weather Service would like to thank wind engineers from the Insurance|Institute for Business and Home Safety for their expertise assisting with surveying|some of the structural damage.",1800000,0,0,Tornado,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.10K,33.9914,-80.3614,"Strong upper level and surface areas of low pressure moved NE into the Midwest, while a cold front along with a secondary weak low, formed and moved through the area.  Gradient wind gusts, along with enhanced wind gusts associated with severe thunderstorms and a strong low level jet, resulted in widespread tree damage.",The AWOS unit at Sumter Municipal Airport measured a peak wind gust of 53 MPH.,100,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,1.00K,35.0074,-80.869,"Strong upper level and surface areas of low pressure moved NE into the Midwest, while a cold front along with a secondary weak low, formed and moved through the area.  Gradient wind gusts, along with enhanced wind gusts associated with severe thunderstorms and a strong low level jet, resulted in widespread tree damage.","A small unnamed stream flooded, with water covering the roadway, on Calvin Hall Rd at Elven Dr.  The road was impassable.  Time estimated.",1000,0,0,Flash Flood,0
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,20.00K,34.6727,-80.7723,"Strong upper level and surface areas of low pressure moved NE into the Midwest, while a cold front along with a secondary weak low, formed and moved through the area.  Gradient wind gusts, along with enhanced wind gusts associated with severe thunderstorms and a strong low level jet, resulted in widespread tree damage.",Rum Creek and surrounding tributaries flooded and affected two homes on Country Club Dr.  Both homes were flooded by 2 to 4 feet of water.,20000,0,0,Flash Flood,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.17,-81.27,"Strong upper level and surface areas of low pressure moved NE into the Midwest, while a cold front along with a secondary weak low, formed and moved through the area.  Gradient wind gusts, along with enhanced wind gusts associated with severe thunderstorms and a strong low level jet, resulted in widespread tree damage.",Pea size hail fell in the Portrait Hill neighborhood near Chapin Middle School.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,2.00K,34.9968,-80.8453,"Strong upper level and surface areas of low pressure moved NE into the Midwest, while a cold front along with a secondary weak low, formed and moved through the area.  Gradient wind gusts, along with enhanced wind gusts associated with severe thunderstorms and a strong low level jet, resulted in widespread tree damage.",Man O War Dr in Indian Land was flooded and impassable.  Time estimated.,2000,0,0,Flash Flood,0
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,1.00K,34.9662,-80.8675,"Strong upper level and surface areas of low pressure moved NE into the Midwest, while a cold front along with a secondary weak low, formed and moved through the area.  Gradient wind gusts, along with enhanced wind gusts associated with severe thunderstorms and a strong low level jet, resulted in widespread tree damage.","Pursuit Ln, near Indian Land, was flooded and impassable. Time estimated.",1000,0,0,Flash Flood,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,33.82,-79.09,A quasi-linear convective system (QLCS) developed along a strong cold front which pushed through a very high shear (80 knots of effective bulk shear)/low CAPE (500-1000 J/kg MLCAPE) environment across  the area and the nearby coastal waters. A few discrete storms also developed ahead of the main line. A Wind Advisory was in effect for the entire area except for coastal counties where a High Wind Warning was in effect. A Storm Warning was in effect for our marine zones.,South Carolina Highway Patrol reported a tree down in the roadway on Faulk Circle near Kates Bay Highway.,0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,33.31,-79.32,A quasi-linear convective system (QLCS) developed along a strong cold front which pushed through a very high shear (80 knots of effective bulk shear)/low CAPE (500-1000 J/kg MLCAPE) environment across  the area and the nearby coastal waters. A few discrete storms also developed ahead of the main line. A Wind Advisory was in effect for the entire area except for coastal counties where a High Wind Warning was in effect. A Storm Warning was in effect for our marine zones.,The station at Georgetown Airport recorded a wind gust of 60 mph.,0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.21,-79.82,A quasi-linear convective system (QLCS) developed along a strong cold front which pushed through a very high shear (80 knots of effective bulk shear)/low CAPE (500-1000 J/kg MLCAPE) environment across  the area and the nearby coastal waters. A few discrete storms also developed ahead of the main line. A Wind Advisory was in effect for the entire area except for coastal counties where a High Wind Warning was in effect. A Storm Warning was in effect for our marine zones.,"A pine tree of about 16 inches in diameter snapped, along with several downed limbs of about 5 inches in diameter near the intersection of Trotter Road and Chatsworth Lane in Florence.",0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,33.61,-79.78,A quasi-linear convective system (QLCS) developed along a strong cold front which pushed through a very high shear (80 knots of effective bulk shear)/low CAPE (500-1000 J/kg MLCAPE) environment across  the area and the nearby coastal waters. A few discrete storms also developed ahead of the main line. A Wind Advisory was in effect for the entire area except for coastal counties where a High Wind Warning was in effect. A Storm Warning was in effect for our marine zones.,Tree down on power lines southeast of Kingstree along Millwood Road.,0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.52,-79.68,A quasi-linear convective system (QLCS) developed along a strong cold front which pushed through a very high shear (80 knots of effective bulk shear)/low CAPE (500-1000 J/kg MLCAPE) environment across  the area and the nearby coastal waters. A few discrete storms also developed ahead of the main line. A Wind Advisory was in effect for the entire area except for coastal counties where a High Wind Warning was in effect. A Storm Warning was in effect for our marine zones.,Tree down near intersection of Foxhaven Rd. and Bingham Road.,0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,3.00K,33.56,-79.6,A quasi-linear convective system (QLCS) developed along a strong cold front which pushed through a very high shear (80 knots of effective bulk shear)/low CAPE (500-1000 J/kg MLCAPE) environment across  the area and the nearby coastal waters. A few discrete storms also developed ahead of the main line. A Wind Advisory was in effect for the entire area except for coastal counties where a High Wind Warning was in effect. A Storm Warning was in effect for our marine zones.,Large tree down on property along Birch Creek Rd. located approximately a half mile from intersection with NC-527/Thurgood Marshall Highway.,3000,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,33.93,-81.19,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",An mPING report of half inch hail about 2 miles east of Red Bank was received.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,33.9832,-80.9658,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Half inch hail was reported at Garners Ferry Rd and Pelham Rd.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.19,-79.72,Showers with nearly no lightning and only a few pixels of 40dBZ produced a severe wind gusts due to high dewpoint depressions/downdraft acceleration.,Measured wind gust.,0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.84,-82.479,A line of heavy rain showers and embedded thunderstorms moved across upstate South Carolina during the afternoon. Several of the storms produced locally damaging wind gusts.,"County comms reported a few trees blown down along Old Easley Highway near the Pickens county line. Additionally, the ASOS at Greenville Municipal Airport measured a gust of 59 mph.",0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.51,-82.03,A line of heavy rain showers and embedded thunderstorms moved across upstate South Carolina during the afternoon. Several of the storms produced locally damaging wind gusts.,County comms reported a few trees blown down with one tree down on a power line in Laurens and vicinity.,0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.706,-81.441,A line of heavy rain showers and embedded thunderstorms moved across upstate South Carolina during the afternoon. Several of the storms produced locally damaging wind gusts.,County comms reported multiple trees and power lines blown down throughout Chester County.,0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.792,-82.531,A line of heavy rain showers and embedded thunderstorms moved across upstate South Carolina during the afternoon. Several of the storms produced locally damaging wind gusts.,County comms reported a tree and power lines were blown down along Old Pendleton Rd in the Powdersville area.,0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,10.00K,34.867,-82.199,A line of heavy rain showers and embedded thunderstorms moved across upstate South Carolina during the afternoon. Several of the storms produced locally damaging wind gusts.,"NWS employee reported trees blown down on Brockman McClimon Rd at Liberty Hill Rd in Greer. County comms reported other trees down on Gas Plant Rd and Bethlehem Church Rd in Moore and Roebuck, respectively. A tree was also down on a home on Betsy Ln in Woodruff.",10000,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.56,-82.84,A line of heavy rain showers and embedded thunderstorms moved across upstate South Carolina during the afternoon. Several of the storms produced locally damaging wind gusts.,"County comms reported sporadic trees blown down across northern Anderson County, including on Hopkins Rd in Townville, at Blackman Rd and Martin Ln in Sandy Springs, and a couple of trees blown down in the West Pelzer area and on Stone Rd in Belton.",0,0,0,Thunderstorm Wind,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.2864,-80.7783,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public reported pea size hail on Springvale Rd near Lugoff.  Time estimated.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.0852,-81.4079,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public reported half inch hail at Dreher Island State Park.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.1,-81.33,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public reported half inch hail about 4 miles SW of White Rock.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.08,-81.2,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.","An mPING report of half inch hail, about 1 mile SW of Irmo, was received.",100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.2182,-80.2484,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public report of pea size hail in Bishopville.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.2465,-80.607,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public report of pea size hail in Camden.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.1802,-80.7876,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",NWS employee reported pea size hail near Elgin.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.06,-81.19,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public reported pea size hail about 2 miles ENE of Lake Murray Dam.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.27,-81.28,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public reported half inch hail in Jenkinsville.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,33.9358,-81.1556,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",A retired NWS meteorologist reported dime size hail in Three Fountains.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.01,-81.02,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public reported pea size hail on Harden St in downtown Columbia.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,33.9902,-81.0281,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public reported pea size hail on Main St in Columbia.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.1219,-81.142,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",NWS employee reported pea size hail on Upper Loop Way in Irmo.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,33.9741,-80.8988,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",Public reported pea size hail on Oxford Commons Way.,100,0,0,Hail,0
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,0.10K,34.0281,-81.0495,"Dry air and cold temperatures aloft, associated with an upper level disturbance, contributed to showers and isolated thunderstorms which produced small hail across the Midlands of SC.",A CoCoRaHS observer reported pea size hail in north Columbia.,100,0,0,Hail,0
